gw_index,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves,was_home,opponent_team
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0

1,0,0,0.0,0.0,0.0,0.0,0,70,0,0,0,0,0,0,False,14
2,0,0,0.0,0.0,0.0,0.0,0,70,0,0,0,0,0,0,True,15
3,1,4,0.5,3.0,0.0,0.4,1,69,0,0,0,0,0,0,False,12
4,1,-1,0.3,0.0,0.0,0.0,5,69,0,0,0,0,0,0,True,10
5,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,False,19
6,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,False,2
7,1,2,0.3,2.0,3.2,0.6,8,69,0,0,0,0,0,0,True,8
8,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,False,1
9,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,True,20
10,1,6,5.1,19.0,7.4,3.2,18,69,0,0,0,0,0,0,False,4
11,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,True,16
12,1,4,0.8,0.0,1.4,0.2,8,69,0,0,0,0,0,0,False,11
13,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,True,7
14,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,True,3
15,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,False,13
16,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,False,18
17,0,0,0.0,0.0,0.0,0.0,0,69,0,0,0,0,0,0,True,4
18,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,19
19,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,False,10
20,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,False,15
21,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,12
22,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,False,9
23,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,14
24,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,6
25,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,13
26,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,False,3
27,1,4,0.2,0.0,4.0,0.4,12,68,0,0,0,0,0,0,False,16
28,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,18
29,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,2
30,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,False,5
31,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,True,1
32,0,0,0.0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,False,20
